word,zipf,dom_pos
tattooist,1.5929,Noun
tattoos,3.5683,Noun
tattva,1.5929,Name
tatty,1.8939,Adjective
tatu,1.7690,Name
tau,2.6536,Noun
taught,4.6415,Verb
taunt,2.8103,Verb
taunted,2.4058,Verb
taunting,3.0161,Verb
taunts,2.2461,Verb
taupe,2.8481,Noun
taupo,2.1949,Name
taurus,2.7690,Name
tauruses,1.5929,Noun
taut,2.8481,Adjective
tautness,1.7690,Noun
tautology,1.7690,Noun
tav,1.5929,Noun
tave,2.5929,Verb
tavern,3.4932,Noun
taverna,1.7690,Noun
taverns,2.3332,Noun
tavers,1.5929,Name
taw,2.1949,Verb
tawdry,2.7832,Adjective
tawney,1.5929,Name
tawny,2.8233,Adjective
tax,4.1628,Noun
taxable,1.9908,Adjective
taxation,2.4960,Noun
taxations,1.5929,Noun
taxed,2.3332,Verb
taxes,3.9891,Noun
taxi,4.4121,Noun
taxicab,2.9450,Noun
taxicabs,2.2918,Noun
taxidermist,2.2461,Noun
taxidermy,2.2461,Noun
taxied,2.0700,Verb
taxiing,1.5929,Verb
taxing,2.4960,Verb
taxis,3.0161,Noun
taxman,2.2918,Noun
taxmen,1.7690,Noun
taxonomic,1.5929,Adjective
taxpayer,2.7690,Noun
taxpayers,3.2213,Noun
taxpaying,1.5929,Adjective
taxwise,1.5929,Adverb
tay,2.5471,Name
tazia,1.5929,Name
tb,2.9151,Noun
tbs,2.2461,Noun
tc,2.9908,Name
tch,2.7970,Name
tchaikovsky,2.7832,Name
tck,1.7690,Name
tdr,1.5929,Name
te,3.4708,Unclassified
tea,4.7677,Noun
teabag,1.7690,Noun
teabags,1.7690,Noun
teach,4.8619,Verb
teachable,1.7690,Adjective
teached,2.1949,Verb
teacher,4.7456,Noun
teachers,4.0568,Noun
teachery,1.7690,Noun
teaches,3.7167,Verb
teaching,4.2966,Verb
teachings,3.1611,Noun
teacup,2.8233,Noun
teacups,2.3710,Noun
teagle,1.5929,Name
teague,2.3332,Name
teahouse,2.9253,Noun
teak,2.6141,Noun
teakettle,2.1949,Noun
teakwood,1.5929,Noun
teal,2.7232,Noun
tealights,1.5929,Noun
teals,1.5929,Noun
team,5.1686,Noun
teamed,2.8233,Verb
teaming,2.6343,Verb
teammate,2.9639,Noun
teammates,3.1783,Noun
teams,4.1900,Noun
teamster,2.4058,Noun
teamsters,2.7232,Noun
teamwork,3.3047,Noun
tean,1.5929,Noun
teapot,2.9450,Noun
teapots,2.0700,Noun
tear,4.4311,Verb
teardown,1.5929,Noun
teardrop,2.4679,Noun
teardrops,2.7832,Noun
teared,1.7690,Verb
tearer,1.5929,Noun
tearful,2.6536,Adjective
tearfully,2.1949,Adverb
teargas,1.5929,Noun
tearing,3.8077,Verb
tearjerker,2.0700,Noun
tearjerkers,1.7690,Noun
tearoom,2.1949,Noun
tearooms,1.5929,Noun
tears,4.3491,Noun
teary,1.9908,Adjective
teas,2.7232,Noun
tease,3.7557,Verb
teased,2.9820,Verb
teaser,2.4679,Noun
teasers,1.9908,Noun
teases,2.4058,Verb
teashop,1.8939,Noun
teasing,3.6263,Verb
teasingly,1.5929,Adverb
teasle,1.7690,Name
teaspoon,2.6898,Noun
teaspoonful,2.1369,Noun
teaspoons,2.5471,Noun
teat,2.5223,Noun
teather,1.5929,Verb
teatime,2.6720,Noun
teats,2.5929,Noun
tec,2.5471,Name
tech,3.8064,Noun
teched,1.8939,Verb
techie,2.1369,Noun
techies,1.9908,Noun
technetium,1.8939,Noun
technic,1.7690,Adjective
technical,3.9161,Adjective
technicalities,2.6720,Noun
technicality,3.0842,Noun
technically,4.1611,Adverb
technician,3.4157,Noun
technicians,3.1492,Noun
technicolor,2.7970,Noun
technicolour,1.5929,Verb
technique,3.9518,Noun
techniques,3.5423,Noun
techno,2.8829,Noun
technocracy,1.8939,Noun
technocrat,1.7690,Noun
technocrats,1.5929,Noun
technological,2.9046,Adjective
technologically,2.5929,Adverb
technologies,3.1492,Noun
technologists,1.7690,Noun
technology,4.1744,Noun
technophobe,1.5929,Noun
techs,2.7390,Noun
tectonic,2.3332,Adjective
tectonics,1.9908,Noun
tecum,1.7690,Noun
ted,4.6399,Name
tedded,1.5929,Verb
tedder,1.7690,Noun
teddies,1.8939,Noun
teddy,4.2014,Name
tedeschi,1.7690,Noun
tedesco,2.3710,Name
tedious,3.1611,Adjective
tediously,1.9908,Adverb
tediousness,1.7690,Noun
tedium,2.4380,Noun
teds,1.9908,Noun
tee,3.3372,Noun
teed,2.2918,Verb
teeing,2.2461,Verb
teel,2.2461,Verb
teem,1.7690,Verb
teeming,2.8233,Adjective
teems,1.7690,Verb
teen,3.6141,Noun
teenage,3.8371,Adjective
teenaged,2.2461,Adjective
teenager,3.8384,Noun
teenagers,3.6263,Noun
teenie,1.9908,Noun
teeniest,2.3332,Adjective
teens,3.2918,Noun
teensiest,1.7690,Adjective
teensy,2.6898,Adjective
teeny,3.4024,Adjective
teenybopper,1.7690,Noun
teenyboppers,1.5929,Noun
teepee,2.1369,Noun
teepees,2.0700,Noun
teer,1.7690,Name
tees,2.2918,Noun
teet,1.9908,Name
teeter,2.0700,Verb
teetering,2.1949,Verb
teeth,4.6794,Noun
teethe,1.5929,Verb
teething,2.6720,Noun
teetotal,1.5929,Adjective
teetotaler,2.1949,Noun
teetotalers,1.7690,Noun
teetotaling,1.5929,Adjective
teetotaller,1.9908,Noun
tefillin,2.0700,Name
teflon,2.4058,Noun
teheran,1.9908,Name
tejano,1.5929,Noun
tel,2.8233,Noun
telangiectasia,1.5929,Noun
tele,2.2918,Noun
telecast,2.5706,Noun
telecaster,1.5929,Name
telecasters,1.5929,Name
telecasts,1.5929,Noun
telecommunication,1.8939,Noun
telecommunications,2.7232,Noun
telecommuter,1.5929,Noun
telecomputer,1.5929,Name
teleconference,2.3710,Noun
teleconferenced,1.5929,Verb
teleconferencing,1.5929,Noun
telegenic,2.1369,Adjective
telegram,3.9658,Noun
telegrams,3.0980,Noun
telegraph,3.5171,Noun
telegraphed,2.5706,Verb
telegrapher,1.8939,Noun
telegraphic,1.5929,Adjective
telegraphing,2.1369,Verb
telegraphs,1.9908,Noun
telegraphy,2.0700,Noun
telekinesis,2.6343,Noun
telekinetic,2.4380,Adjective
telemarketer,2.3332,Noun
telemarketers,1.8939,Noun
telemarketing,2.5706,Verb
telemetric,1.5929,Adjective
telemetry,2.8600,Noun
telepath,2.2461,Noun
telepathic,2.7832,Adjective
telepathically,2.4380,Adverb
telepathy,2.9731,Noun
teleph,1.7690,Noun
telephone,4.5098,Noun
telephoned,3.3332,Verb
telephones,3.1243,Noun
telephonic,2.2461,Adjective
telephonically,1.5929,Adverb
telephoning,2.6536,Verb
telephoto,2.5223,Noun
teleplasmic,1.5929,Adjective
teleplays,1.5929,Noun
teleport,2.3710,Verb
teleportation,1.9908,Noun
teleported,2.3332,Verb
teleporting,1.7690,Verb
teleprompter,2.5706,Noun
telescope,3.4708,Noun
telescopes,2.6898,Noun
telescopic,2.4058,Adjective
telescoping,1.9908,Verb
telethon,3.0242,Noun
telethons,1.7690,Noun
teletype,2.8233,Noun
teletyped,1.7690,Adjective
televangelism,1.5929,Noun
televangelist,1.9908,Noun
televangelists,1.5929,Noun
teleview,1.5929,Verb
televiewer,1.8939,Verb
televise,1.5929,Verb
televised,2.9253,Adjective
televising,1.9908,Verb
television,4.5299,Noun
televisions,2.4960,Noun
televisor,1.7690,Noun
telex,2.7068,Noun
telexed,1.5929,Verb
telfer,2.6141,Name
telford,2.5929,Name
teli,4.2966,Noun
tell,6.2361,Verb
teller,3.4124,Noun
tellers,2.8233,Noun
tellies,1.5929,
tellin,4.0169,Noun
telling,5.2800,Verb
tells,4.7177,Verb
telltale,2.5706,Noun
telltales,1.5929,Noun
telluride,2.2918,Name
tellurium,1.5929,Noun
tellus,2.4058,Noun
telly,3.5040,Noun
telophase,1.5929,Verb
telt,1.7690,Verb
tem,2.2461,Noun
temblor,1.7690,Noun
temerity,2.3710,Noun
temescal,1.5929,Name
temp,3.4822,Noun
tempe,2.8829,Name
temped,1.8939,Verb
tempeh,2.0700,Noun
temper,4.0575,Noun
tempera,1.7690,Noun
temperable,1.5929,Adjective
temperament,3.0700,Noun
temperamental,2.9151,Adjective
temperamentally,1.7690,Adverb
temperaments,1.5929,Noun
temperance,2.9046,Noun
temperate,2.4058,Adjective
temperature,4.1388,Noun
temperatures,3.2962,Noun
tempered,2.8233,Verb
tempering,1.7690,Verb
tempers,2.8716,Noun
tempest,2.8600,Noun
tempests,2.0700,Noun
tempestuous,2.4058,Adjective
temping,2.4679,Verb
templar,2.4679,Noun
templars,2.3710,Noun
template,2.6343,Noun
templates,2.4960,Noun
temple,4.2441,Noun
temples,3.2003,Noun
templum,1.7690,Noun
tempo,3.2314,Noun
tempora,1.5929,Name
temporal,3.1369,Adjective
temporalis,1.5929,Noun
temporally,1.8939,Adverb
temporaries,2.2461,Noun
temporarily,3.6592,Adverb
temporary,4.1153,Adjective
tempore,1.5929,Noun
temporize,1.5929,Verb
temporomandibular,1.5929,Adjective
tempos,1.7690,Noun
temps,2.5929,Noun
tempt,3.4058,Verb
temptation,3.6283,Noun
temptations,2.8829,Noun
tempted,3.6015,Verb
tempter,1.5929,Noun
tempting,3.4822,Adjective
temptingly,1.5929,Adverb
temptress,2.6720,Noun
tempts,2.1949,Verb
tempura,2.4058,Noun
tempus,2.6343,Noun
ten,5.1608,Number
tenable,1.8939,Adjective
tenace,1.5929,Name
tenacious,2.7068,Adjective
tenaciously,1.7690,Adverb
tenacity,2.4679,Noun
tenancy,1.7690,Noun
tenant,3.4850,Noun
tenantless,1.5929,Adjective
tenants,3.4124,Noun
tench,1.5929,Noun
tend,4.0891,Verb
tended,3.0078,Verb
tendencies,3.2003,Noun
tendency,3.4348,Noun
tendentious,1.9908,Adjective
tender,3.9489,Adjective
tendered,2.4058,Verb
tenderer,1.5929,Adjective
tenderest,1.9908,Adjective
tenderfeet,1.5929,Noun
tenderfoot,2.7068,Noun
tenderhearted,1.9908,Verb
tendering,2.1949,Verb
tenderising,1.5929,Verb
tenderize,2.1949,Verb
tenderized,1.8939,Verb
tenderizer,1.9908,Noun
tenderizing,1.8939,Verb
tenderloin,2.6141,Noun
tenderloins,1.8939,Noun
tenderly,2.9253,Adverb
tenderness,3.4058,Noun
tenders,2.3332,Noun
tending,3.0400,Verb
tendinitis,1.7690,Noun
tendo,1.5929,Noun
tendon,2.7690,Noun
tendonitis,1.7690,Noun
tendons,2.5706,Noun
tendril,1.7690,Noun
tendrils,2.3710,Noun
tends,3.4254,Verb
tenement,2.8481,Noun
tenements,2.4679,Noun
tenet,2.1369,Noun
tenets,2.4058,Noun
tenfold,2.6898,Adverb
teng,2.5706,Name
tengu,1.5929,Name
teniente,1.8939,Name
tenner,2.4960,Noun
tennessean,1.5929,Noun
tennessee,3.6036,Name
tennis,4.1344,Noun
tennyson,2.7690,Name
tenon,1.8939,Noun
tenor,3.1949,Noun
tenors,2.3332,Noun
tenpenny,1.5929,Adjective
tenpins,1.5929,Noun
tens,3.3525,Number
tense,4.0103,Adjective
tensed,2.3332,Verb
tensely,1.5929,Adverb
tenseness,1.8939,Noun
tenser,1.8939,Adjective
tenses,1.9908,Verb
tensest,1.5929,Adjective
tensile,2.1369,Adjective
tensing,1.8939,Verb
tension,3.9323,Noun
tensions,2.9546,Noun
tensor,1.9908,Noun
tenspot,1.5929,Noun
tent,4.2427,Noun
tentacle,2.4380,Noun
tentacled,1.5929,Verb
tentacles,3.0477,Noun
tentative,2.7068,Adjective
tentatively,2.2918,Adverb
tented,2.3332,Verb
tenterhooks,1.7690,Noun
tenth,3.6202,Number
tenths,2.4058,Number
tenting,2.0700,Verb
tention,1.7690,Noun
tentmaker,1.5929,Noun
tents,3.2875,Noun
tenuous,2.5471,Adjective
tenuously,1.7690,Adverb
tenure,3.2509,Noun
tenured,2.4960,Verb
tepee,2.7390,Noun
tepees,1.7690,Noun
tepid,2.4058,Adjective
tequila,3.7690,Noun
tequilas,2.2918,Noun
ter,2.8829,Adverb
tera,1.5929,
terabyte,1.5929,Noun
terabytes,1.5929,Noun
terahertz,1.8939,Noun
teratoma,1.5929,Noun
teratomas,1.7690,Noun
terbium,1.5929,Noun
tercel,1.7690,Noun
terebellum,1.5929,Name
terek,2.4058,Name
teres,1.5929,Noun
tergiversation,1.5929,Noun
teriyaki,2.8829,Noun
term,4.2417,Noun
terma,1.5929,Noun
termagant,1.5929,Noun
termed,2.3710,Verb
termin,1.5929,
terminal,3.8840,Noun
terminally,2.7542,Adverb
terminals,2.7068,Noun
terminate,3.4411,Verb
terminated,3.4621,Verb
terminates,2.1369,Verb
terminating,2.8233,Verb
termination,3.1307,Noun
terminations,1.7690,Noun
terminator,3.1243,Noun
terminators,2.1949,Noun
terminatory,1.5929,Adjective
terminer,1.8939,Noun
terming,1.7690,Verb
terminologies,1.5929,Noun
terminology,2.6898,Noun
terminus,2.6720,Noun
termite,2.8829,Noun
termites,3.1669,Noun
terms,4.3484,Noun
tern,1.5929,Noun
terns,1.9908,Noun
terpsichore,1.5929,Noun
terpsichorean,1.5929,Adjective
terr,2.1369,Noun
terra,2.9639,Name
terrace,3.5324,Noun
terraces,1.8939,Noun
terracotta,2.0700,Noun
terrain,3.3563,Noun
terral,1.5929,Name
terran,2.1949,Adjective
terraneous,1.5929,Adjective
terrapin,2.2461,Name
terrarium,2.3710,Noun
terrariums,1.7690,Noun
terrasse,1.5929,Noun
terrazzo,1.7690,Noun
terre,2.4679,Name
terrene,1.5929,Name
terrestrial,2.3710,Adjective
terrible,4.9727,Adjective
terribles,1.5929,Noun
terribly,4.3732,Adverb
terrie,1.8939,Name
terrier,2.9908,Noun
terriers,1.9908,Noun
terrific,4.6220,Adjective
terrifical,1.7690,Adjective
terrifically,2.3710,Adverb
terrified,3.9811,Verb
terrifies,2.5706,Verb
terrify,2.7068,Verb
terrifying,3.6303,Adjective
terrifyingly,1.9908,Adverb
terrine,2.0700,Noun
territorial,3.2263,Adjective
territorialism,1.5929,Noun
territoriality,1.9908,Noun
territories,3.0842,Noun
territory,4.1663,Noun
terror,3.9546,Noun
terrorise,1.7690,Verb
terrorised,1.8939,Verb
terrorising,1.8939,Verb
terrorism,3.6141,Noun
terrorist,4.0828,Adjective
terroristic,1.7690,Adjective
terrorists,4.0714,Noun
terrorize,2.7232,Verb
terrorized,2.8103,Verb
terrorizes,1.8939,Verb
terrorizing,2.8716,Verb
terrors,3.0980,Noun
terry,4.3426,Name
terrycloth,2.0700,Noun
terse,2.2461,Adjective
tersely,1.5929,Adverb
terseness,1.7690,Noun
tersest,1.5929,Adjective
tertiary,2.4058,Adjective
tertius,2.1949,Name
tesla,2.9353,Name
tessera,1.7690,Noun
test,4.9242,Noun
testa,2.2461,Unclassified
testament,3.3746,Noun
testaments,2.0700,Noun
testator,1.7690,Noun
teste,2.0700,Name
tested,4.0226,Verb
tester,2.5471,Noun
testers,2.1369,Noun
testes,2.2461,Noun
testicle,3.0627,Noun
testicles,3.3922,Noun
testicular,2.7970,Adjective
testified,3.5863,Verb
testifies,2.8233,Verb
testify,4.1522,Verb
testifying,3.3171,Verb
testimonial,2.8103,Noun
testimonials,2.1949,Noun
testimonies,2.5471,Noun
testimony,4.1686,Noun
testiness,1.5929,Noun
testing,4.1795,Verb
testings,1.5929,Noun
testosterone,3.2161,Noun
tests,4.3703,Noun
testudo,1.5929,Name
testy,2.9908,Noun
tetanus,3.1492,Noun
tetched,2.0700,Verb
tetchy,1.5929,Noun
tete,2.7542,Noun
tether,2.6898,Verb
tetherball,2.2918,Noun
tethered,2.6141,Verb
tethering,1.5929,Noun
tethers,2.0700,Verb
tetra,1.8939,Name
tetracycline,2.3332,Noun
tetragrammaton,2.1369,Noun
tetrahedrons,1.5929,Noun
tetralogy,1.5929,Noun
tetrameter,1.5929,Adjective
tetrapods,1.5929,Noun
tetras,1.7690,Noun
tetrazzini,1.9908,Noun
tetrodotoxin,1.8939,Noun
tetter,1.5929,Verb
teuton,1.7690,Name
teutonic,2.1949,Adjective
teutons,1.7690,Noun
tew,1.9908,Noun
tex,3.5567,Name
texaco,2.4380,Name
texan,2.7690,Noun
texans,2.5929,Noun
texas,4.4472,Name
text,3.7200,Noun
textbook,3.3449,Noun
textbooks,2.9450,Noun
texted,2.2461,Verb
textile,2.7068,Noun
textiles,2.4058,Noun
texting,2.5223,Verb
texts,2.8233,Noun
textural,1.5929,Adjective
texture,3.2213,Noun
textured,2.2918,Adjective
textures,2.5223,Noun
tg,1.9908,Name
th,4.9899,Noun
tha,4.0932,Determiner
thacker,2.2461,Name
thaddeus,3.0242,Name
thai,3.5171,Adjective
thailand,3.4737,Name
thak,1.5929,Verb
thalamus,1.8939,Noun
thalassemia,1.5929,Noun
thalassophobia,1.5929,Noun
thalers,1.5929,Noun
thalia,1.9908,Name
thalidomide,1.7690,Noun
thallium,2.2461,Noun
thames,2.7970,Name
than,5.8679,Conjunction
thanatophidia,1.5929,Noun
thanatos,2.3332,Noun
thane,2.8600,Noun
thanes,2.0700,Noun
thank,6.0468,Verb
thanked,3.5819,Verb
thankee,1.7690,Noun
thankful,3.7312,Adjective
thankfully,2.8481,Adverb
thankfulness,1.8939,Noun
thanking,3.4822,Verb
thankless,2.6343,Adjective
thanks,5.7941,Noun
thanksgiving,4.2696,Noun
thanksgivings,2.1949,Noun
thankyou,3.2918,Noun
thar,2.6141,Verb
that,7.1490,Determiner
thataway,2.6720,Noun
thatch,2.8829,Verb
thatched,2.0700,Adjective
thatcher,3.3130,Name
thatching,1.5929,Verb
thatd,1.5929,Noun
thatll,1.9908,Verb
thats,3.6036,Verb
thave,2.3332,Noun
thaw,3.2056,Verb
thawed,2.7542,Verb
thawing,2.4058,Verb
thaws,2.2461,Verb
the,7.4685,Article
theat,1.5929,Noun
theater,4.3807,Noun
theatergoer,1.7690,Noun
theaters,3.2603,Noun
theatre,4.0575,Noun
theatregoer,1.7690,Noun
theatregoers,1.5929,Noun
theatregoing,1.5929,Verb
theatres,2.7390,Noun
theatric,1.5929,Adjective
theatrical,3.4024,Adjective
theatricalism,1.5929,Noun
theatricality,1.5929,Noun
theatrically,1.7690,Adverb
theatricals,2.2461,Noun
theatrics,2.7970,Noun
thed,1.5929,Verb
thee,4.4150,Pronoun
theft,3.8297,Noun
thefts,2.7542,Noun
their,5.8158,Pronoun
theirs,3.8895,Pronoun
theirselves,2.3332,Pronoun
theistic,1.7690,Adjective
them,6.2495,Pronoun
thema,1.5929,Noun
thematic,1.9908,Adjective
thematically,1.7690,Adverb
theme,4.1437,Noun
themed,2.2461,Verb
themes,3.0553,Noun
themselves,4.6618,Pronoun
then,6.1725,Adverb
thenar,1.7690,Adjective
thence,2.4679,Adverb
thens,1.5929,Noun
theocracy,1.7690,Noun
theodolite,1.5929,Noun
theodolites,1.8939,Noun
theodore,3.4222,Name
theologian,2.4679,Noun
theologians,2.4058,Noun
theological,2.6141,Adjective
theologically,1.5929,Adverb
theology,2.8600,Noun
theophilus,1.5929,Noun
theophylline,2.0700,Noun
theorem,2.5471,Noun
theorems,1.9908,Noun
theoretic,1.5929,Adjective
theoretical,3.2741,Adjective
theoretically,3.3563,Adverb
theoretics,1.5929,Noun
theories,3.7343,Noun
theorise,1.8939,Verb
theorised,1.5929,Verb
theorist,2.2918,Noun
theorists,2.1369,Noun
theorize,2.3332,Verb
theorized,1.8939,Verb
theorizes,1.5929,Verb
theorizing,2.1369,Noun
theory,4.4562,Noun
theosophical,1.7690,Adjective
theosophy,1.8939,Name
therapeutic,3.1552,Adjective
therapeutically,1.7690,Adverb
therapeutics,1.5929,Noun
therapies,2.5223,Noun
therapist,3.9785,Noun
therapists,2.9253,Noun
therapy,4.2673,Noun
there,6.6377,Ex
thereabout,1.8939,Verb
thereabouts,2.1949,Adverb
thereafter,3.0912,Adverb
thereat,1.5929,Noun
thereby,3.1949,Adverb
therefor,2.0700,Adverb
therefore,4.3167,Adverb
therefrom,1.5929,Adverb
therein,2.9731,Adverb
theremin,1.8939,Noun
thereof,2.9994,Adverb
thereon,1.5929,Adverb
theres,3.0477,Noun
therese,1.9908,Noun
thereto,2.5929,Adverb
thereunder,1.5929,Adverb
thereunto,1.5929,Noun
thereupon,1.8939,Adverb
therewith,1.7690,Adverb
therm,1.5929,Noun
thermal,3.3449,Adjective
thermally,1.5929,Adverb
thermals,2.4960,Noun
thermic,1.5929,Adjective
thermidor,2.2461,Noun
thermionic,1.5929,Adjective
thermite,2.7690,Noun
thermo,2.2461,Noun
thermocouple,1.5929,Noun
thermodynamic,1.7690,Adjective
thermodynamically,1.5929,Adverb
thermodynamics,2.4380,Noun
thermograph,1.9908,Noun
thermometer,3.3449,Noun
thermometers,2.4679,Noun
thermonuclear,2.4380,Adjective
thermoplastic,1.7690,Adjective
thermos,3.0553,Noun
thermoses,1.7690,Noun
thermoset,1.5929,Verb
thermosetting,1.5929,Adjective
thermostat,3.0627,Noun
thermostatically,1.5929,Adverb
theropod,1.5929,Noun
theropods,1.5929,Verb
thesaurus,2.6141,Noun
these,5.9556,Determiner
theses,2.1949,Noun
theseus,2.2461,Name
thesis,3.5349,Noun
thespian,2.5471,Noun
thespians,2.2461,Noun
thessalonians,1.5929,Noun
theta,3.2056,Noun
thetas,2.8716,Noun
thetic,1.5929,Adjective
thetis,2.0700,Noun
theurgic,1.5929,Adjective
thew,1.5929,Verb
they,6.6125,Pronoun
theyd,1.5929,Noun
theyll,1.9908,Verb
theyre,2.6898,Noun
theyve,1.9908,Noun
thiamine,1.8939,Noun
thick,4.1455,Adjective
thicke,2.5223,Name
thicken,2.0700,Verb
thickened,2.0700,Verb
thickener,1.7690,Noun
thickening,2.2918,Verb
thickens,2.8103,Verb
thicker,3.3212,Adjective
thickest,2.2461,Adjective
thicket,2.6898,Noun
thickets,1.5929,Noun
thickheaded,2.1369,Adjective
thicklips,1.5929,Noun
thickly,1.9908,Adverb
thickness,2.7232,Noun
thicko,1.7690,Noun
thicks,1.5929,Verb
thicky,1.7690,Name
thief,4.3849,Noun
thieve,2.1369,Verb
thievery,2.4679,Noun
thieves,3.9593,Noun
thieving,3.2263,Adjective
thigh,3.5751,Noun
thighbone,1.7690,Noun
thighbones,1.8939,Noun
thighs,3.5863,Noun
thimble,2.4679,Noun
thimbleful,1.9908,Noun
thimbles,1.8939,Noun
thin,4.3047,Adjective
thine,3.4621,Pronoun
thing,6.0363,Noun
thingamabob,2.3332,Noun
thingamabobs,1.9908,Noun
thingamajig,2.3710,Noun
thingamajigs,1.9908,Noun
thingies,2.9450,Noun
thingless,1.5929,Adjective
thinglet,1.7690,Noun
things,5.8401,Noun
thingumajig,1.7690,Verb
thingy,3.4592,Noun
think,6.4294,Verb
thinker,3.0772,Noun
thinkers,2.9820,Noun
thinking,5.4488,Verb
thinks,5.0108,Verb
thinly,2.4679,Adverb
thinned,2.3332,Verb
thinner,3.3563,Adjective
thinners,2.1949,Noun
thinness,2.0700,Noun
thinnest,2.2918,Adjective
thinning,2.5929,Verb
thins,2.5929,Verb
thio,1.5929,Noun
thiokol,1.5929,Noun
thiols,1.5929,Noun
thionyl,1.5929,Noun
thioridazine,1.5929,Noun
thir,1.8939,Noun
third,4.8718,Number
thirdhand,1.5929,Adverb
thirdly,2.5471,Adverb
thirds,2.7232,Number
thirst,3.5729,Noun
thirsted,1.8939,Verb
thirstier,1.7690,Adjective
thirsting,1.9908,Verb
thirsts,1.7690,Verb
thirsty,4.0898,Adjective
thirteen,3.7216,Number
thirteenth,2.9046,Number
thirteenths,1.5929,Number
thirties,2.7232,Number
thirtieth,1.9908,Number
thirty,4.2348,Number
thirtyish,1.8939,Adjective
this,6.9013,Determiner
thisbe,1.5929,Verb
thistle,2.6720,Noun
thistledown,1.5929,Noun
thistles,1.8939,Noun
thither,2.4960,Adverb
tho,2.7232,Noun
tholes,1.5929,Noun
thomas,4.5059,Name
thompson,3.9694,Name
thong,3.3253,Noun
thongs,2.6898,Noun
thor,3.3487,Name
thoracal,1.5929,Adjective
thoracentesis,1.7690,Noun
thoracic,2.9046,Adjective
thoracolumbar,1.5929,Noun
thoracoscope,1.5929,Noun
thoracoscopy,1.5929,Noun
thoracostomy,1.8939,Noun
thoracotomies,1.7690,Noun
thoracotomy,2.9639,Noun
thorax,2.6141,Noun
thorium,2.3332,Noun
thorn,3.7085,Name
thornbush,1.9908,Noun
thorns,3.1949,Noun
thorny,2.8600,Adjective
thorough,3.6739,Adjective
thoroughbred,2.9546,Noun
thoroughbreds,2.6536,Noun
thoroughfare,2.9731,Noun
thoroughfares,1.7690,Noun
thoroughly,3.6792,Adverb
thoroughness,2.4960,Noun
thorpe,3.3293,Name
thos,1.9908,Noun
those,5.8762,Determiner
thou,4.3506,Pronoun
though,5.2594,Conjunction
thought,5.9071,Verb
thoughted,1.5929,Verb
thoughtful,3.8928,Adjective
thoughtfully,2.4058,Adverb
thoughtfulness,2.4058,Noun
thoughtless,3.1492,Adjective
thoughtlessly,2.1369,Adverb
thoughtlessness,1.9908,Noun
thoughts,4.5233,Noun
thous,1.5929,Adjective
thousand,4.8402,Noun
thousandfold,1.8939,Noun
thousands,4.4414,Noun
thousandth,2.4380,Number
thousandths,1.5929,Number
thracian,1.9908,Adjective
thraldom,1.5929,Noun
thrall,2.4679,Noun
thralls,2.2461,Noun
thrash,2.7390,Verb
thrashed,2.6536,Verb
thrasher,1.8939,Noun
thrashers,1.7690,Noun
thrashes,1.5929,Verb
thrashing,2.8481,Verb
thread,3.7134,Noun
threadbare,2.1949,Adjective
threaded,2.3332,Verb
threading,2.0700,Verb
threadlike,1.5929,Adjective
threads,3.2263,Noun
thready,2.8359,Noun
threat,4.3171,Noun
threaten,3.9313,Verb
threatened,4.2192,Verb
threatening,4.0700,Verb
threatens,3.3253,Verb
threating,1.5929,Verb
threats,3.8233,Noun
three,5.7336,Number
threefold,2.0700,Adverb
threepence,1.9908,Noun
threepenny,1.5929,Adjective
threes,3.1726,Number
threescore,1.8939,Noun
threesome,3.3293,Noun
threesomes,2.5223,Noun
thresh,1.7690,Verb
thresher,2.3710,Noun
threshing,1.8939,Noun
threshold,3.4441,Noun
thresholds,1.5929,Noun
threw,4.6105,Verb
thrice,2.7232,Adverb
thrift,2.6536,Noun
thriftiness,1.5929,Noun
thrifts,1.5929,Noun
thrifty,2.5223,Adjective
thrill,3.9253,Noun
thrilled,4.0439,Verb
thriller,3.1369,Noun
thrillers,2.4058,Noun
thrillful,1.5929,Adjective
thrilling,3.5248,Adjective
thrillingly,1.7690,Adverb
thrills,3.1611,Noun
thrive,3.2461,Verb
thrived,2.2918,Verb
thrives,2.6898,Verb
thriving,3.0912,Adjective
thro,2.0700,Noun
throat,4.5562,Noun
throats,3.5519,Noun
throaty,2.2918,Adjective
throb,2.4058,Verb
throbbing,3.0772,Adjective
throbs,2.3710,Verb
throes,2.7390,Noun
thrombocytopenia,1.5929,Noun
thrombocytopenic,1.5929,Adjective
thrombolysis,1.5929,Noun
thrombosed,1.5929,Verb
thrombosis,2.5223,Noun
thrombus,2.1949,Noun
throne,3.9373,Noun
throned,1.5929,Adjective
thrones,2.7232,Noun
throng,2.5223,Noun
thronging,1.5929,Verb
throngs,2.0700,Noun
throstle,1.5929,Noun
throttle,3.3710,Noun
throttled,1.8939,Verb
throttles,2.2918,Noun
throttling,1.8939,Verb
throu,1.7690,Noun
through,5.7394,Preposition
throughout,4.0314,Preposition
throughput,2.0700,Noun
throughway,2.0700,Name
throw,5.1095,Verb
throwaway,2.2918,Noun
throwback,2.7232,Noun
throwbacks,1.7690,Noun
thrower,2.6898,Noun
throwers,2.1369,Noun
throwing,4.4647,Verb
thrown,4.3122,Verb
throws,3.8773,Verb
thru,2.7970,Preposition
thrum,2.1369,Noun
